epoch,step,train_loss,val_loss
0,9,0.9994527101516724,
0,17,,1.0045647621154785
1,19,1.0130844116210938,
1,29,0.9858291745185852,
1,35,,0.9828001856803894
2,39,0.982990026473999,
2,49,0.9706443548202515,
2,53,,0.9527706503868103
3,59,0.9388918876647949,
3,69,0.9010671377182007,
3,71,,0.8593599796295166
4,79,0.8676416873931885,
4,89,0.8142855167388916,
4,89,,0.7842801213264465
5,99,0.8171390295028687,
5,107,,0.7563430666923523
6,109,0.8199185132980347,
6,119,0.8005175590515137,
6,125,,0.7331379055976868
7,129,0.7776708602905273,
7,139,0.7949103116989136,
7,143,,0.704751193523407
8,149,0.7495067119598389,
8,159,0.8119580745697021,
8,161,,0.6926259994506836
9,169,0.753158688545227,
9,179,0.7204948663711548,
9,179,,0.6653130054473877
10,189,0.734840989112854,
10,197,,0.6540752649307251
11,199,0.7190392017364502,
11,209,0.7220877408981323,
11,215,,0.6399680972099304
12,219,0.7173054218292236,
12,229,0.6933867335319519,
12,233,,0.6309254765510559
13,239,0.7073221206665039,
13,249,0.6735324859619141,
13,251,,0.627985954284668
14,259,0.6947754621505737,
14,269,0.683972179889679,
14,269,,0.6161551475524902
15,279,0.6530598402023315,
15,287,,0.6102709770202637
16,289,0.6695305109024048,
16,299,0.6700457334518433,
16,305,,0.6048629879951477
17,309,0.637724757194519,
17,319,0.6619443893432617,
17,323,,0.5956659317016602
18,329,0.6548903584480286,
18,339,0.6753076314926147,
18,341,,0.5898175239562988
19,349,0.6516110897064209,
19,359,0.682610273361206,
19,359,,0.5816474556922913
20,369,0.6341984272003174,
20,377,,0.5747622847557068
21,379,0.6482436656951904,
21,389,0.6029720902442932,
21,395,,0.5657665133476257
22,399,0.6053897738456726,
22,409,0.6230885982513428,
22,413,,0.5561804175376892
23,419,0.6086059212684631,
23,429,0.5954429507255554,
23,431,,0.5467543601989746
24,439,0.5833262205123901,
24,449,0.636640191078186,
24,449,,0.5346255302429199
25,459,0.5936391353607178,
25,467,,0.5352886319160461
