epoch,step,train_loss,val_loss
0,9,90.47406768798828,
0,17,,4.866868495941162
1,19,11.160856246948242,
1,29,38.31256103515625,
1,35,,19.60845375061035
2,39,6.383159637451172,
2,49,16.796236038208008,
2,53,,4.732300758361816
3,59,46.88701629638672,
3,69,97.41741180419922,
3,71,,32.31722640991211
4,79,5.472625255584717,
4,89,3.78817081451416,
4,89,,4.632058620452881
5,99,1.930654525756836,
5,107,,1.3888639211654663
6,109,1.1921777725219727,
6,119,1.4937682151794434,
6,125,,1.2914701700210571
7,129,1.0880310535430908,
7,139,0.9636976718902588,
7,143,,1.1357041597366333
8,149,1.0109837055206299,
8,159,1.0642945766448975,
8,161,,1.114885687828064
9,169,1.095653772354126,
9,179,1.6909922361373901,
9,179,,1.1013902425765991
10,189,0.967464029788971,
10,197,,1.089857578277588
11,199,0.9397897720336914,
11,209,0.9611377716064453,
11,215,,1.0810915231704712
12,219,1.022458553314209,
12,229,1.0045909881591797,
12,233,,1.0722851753234863
13,239,0.9513953328132629,
13,249,1.0046746730804443,
13,251,,1.0653575658798218
14,259,0.9868375062942505,
14,269,1.0292160511016846,
14,269,,1.0596811771392822
15,279,0.957119345664978,
15,287,,1.053581953048706
16,289,1.1830867528915405,
16,299,0.951410174369812,
16,305,,1.0483808517456055
17,309,0.9828402400016785,
17,319,1.0552546977996826,
17,323,,1.0426729917526245
18,329,0.9299777746200562,
18,339,0.9871971607208252,
18,341,,1.0376771688461304
19,349,0.9800494909286499,
19,359,0.9389144778251648,
19,359,,1.0326474905014038
20,369,0.9596344232559204,
20,377,,1.0278264284133911
21,379,0.9253641963005066,
21,389,1.0463671684265137,
21,395,,1.0236457586288452
22,399,0.9504072666168213,
22,409,0.9034558534622192,
22,413,,1.01931631565094
23,419,0.9339681267738342,
23,429,0.9955880641937256,
23,431,,1.0151907205581665
24,439,0.9693163633346558,
24,449,0.8988683223724365,
24,449,,1.0116099119186401
25,459,0.8789324760437012,
25,467,,1.0073248147964478
26,469,0.9138915538787842,
26,479,0.9288996458053589,
26,485,,1.0040931701660156
27,489,0.8947159051895142,
27,499,0.9617733955383301,
27,503,,1.0003342628479004
28,509,0.9374624490737915,
28,519,0.8975928425788879,
28,521,,0.9963658452033997
29,529,0.9137363433837891,
29,539,0.9173589944839478,
29,539,,0.9927568435668945
30,549,1.018702745437622,
30,557,,0.9909904599189758
31,559,0.9230461120605469,
31,569,0.9557664394378662,
31,575,,0.9879085421562195
32,579,0.9288550615310669,
32,589,1.0186538696289062,
32,593,,1.020426869392395
33,599,0.8959981799125671,
33,609,0.9055681228637695,
33,611,,0.9913167953491211
34,619,0.9224258661270142,
34,629,1.07130765914917,
34,629,,1.0201388597488403
35,639,1.0980726480484009,
35,647,,0.9838870167732239
36,649,0.8599721789360046,
36,659,0.9302380084991455,
36,665,,0.9759304523468018
37,669,0.9509738683700562,
37,679,0.918554425239563,
37,683,,0.970677375793457
38,689,0.8757340312004089,
38,699,0.8865314722061157,
38,701,,0.9672061800956726
39,709,0.8517435789108276,
39,719,0.9019231200218201,
39,719,,0.9598064422607422
40,729,0.8496050834655762,
40,737,,0.956851065158844
41,739,0.9107852578163147,
41,749,0.881066083908081,
41,755,,0.9571227431297302
42,759,1.008000135421753,
42,769,0.8425708413124084,
42,773,,0.9508904814720154
43,779,0.9509782791137695,
43,789,0.8961002826690674,
43,791,,0.9476003646850586
44,799,0.8550189733505249,
44,809,0.8791424036026001,
44,809,,0.944735050201416
45,819,0.8861452341079712,
45,827,,0.9745094180107117
46,829,0.8674677610397339,
46,839,1.0920777320861816,
46,845,,1.0183690786361694
47,849,0.8718151450157166,
47,859,0.9347710609436035,
47,863,,0.9394189715385437
48,869,0.9730950593948364,
48,879,2.029930353164673,
48,881,,0.9388057589530945
49,889,1.1620285511016846,
49,899,0.8509483337402344,
49,899,,1.014764666557312
50,909,0.8641719222068787,
50,917,,0.9536025524139404
51,919,0.8887454867362976,
51,929,1.0415396690368652,
51,935,,0.983514130115509
52,939,0.8464173078536987,
52,949,0.8413583040237427,
52,953,,1.118725061416626
53,959,0.9126335382461548,
53,969,0.9427588582038879,
53,971,,0.9309151768684387
54,979,3.2573752403259277,
54,989,1.010486125946045,
54,989,,1.4311442375183105
55,999,0.8829456567764282,
55,1007,,0.9344332814216614
56,1009,0.8382490873336792,
56,1019,0.8638602495193481,
56,1025,,0.9219977259635925
57,1029,0.876583456993103,
57,1039,0.8490109443664551,
57,1043,,0.9185507893562317
58,1049,0.8473107814788818,
58,1059,0.8528668880462646,
58,1061,,0.9152616858482361
59,1069,0.8474991917610168,
59,1079,0.840467631816864,
59,1079,,0.9122357368469238
60,1089,0.9263403415679932,
60,1097,,0.9091710448265076
61,1099,0.8144736289978027,
61,1109,0.8186942934989929,
61,1115,,0.9062828421592712
62,1119,0.7824512720108032,
62,1129,0.8450255393981934,
62,1133,,0.9038081169128418
63,1139,0.8533792495727539,
63,1149,0.8019171953201294,
63,1151,,0.9006125926971436
64,1159,0.8400671482086182,
64,1169,0.8238821029663086,
64,1169,,0.8980124592781067
65,1179,0.869624674320221,
65,1187,,0.8953635692596436
66,1189,0.8745324015617371,
66,1199,0.8097696304321289,
66,1205,,0.893338680267334
67,1209,0.8028496503829956,
67,1219,0.8142023086547852,
67,1223,,0.8906448483467102
68,1229,0.8002711534500122,
68,1239,0.7896628379821777,
68,1241,,0.8906801342964172
69,1249,0.8029122352600098,
69,1259,0.8091651797294617,
69,1259,,0.8995501399040222
70,1269,1.3179514408111572,
70,1277,,0.9498098492622375
71,1279,1.2883175611495972,
71,1289,1.815976858139038,
71,1295,,12.258927345275879
72,1299,4.442343711853027,
72,1309,3.14188289642334,
72,1313,,2.468215227127075
73,1319,1.4008598327636719,
73,1329,44.586708068847656,
73,1331,,41.17103576660156
74,1339,4.455197334289551,
74,1349,24.94753074645996,
74,1349,,7.7761149406433105
75,1359,30.413982391357422,
75,1367,,4.135457515716553
76,1369,5.5490875244140625,
76,1379,10.596166610717773,
76,1385,,6.625570774078369
77,1389,0.8927841186523438,
77,1399,1.300950050354004,
77,1403,,1.3241256475448608
78,1409,1.6710386276245117,
78,1419,2.0976145267486572,
78,1421,,1.0356621742248535
79,1429,0.9537605047225952,
79,1439,1.1173207759857178,
79,1439,,1.0168334245681763
80,1449,0.9501769542694092,
80,1457,,0.9659786224365234
81,1459,1.0045063495635986,
81,1469,0.9056640863418579,
