epoch,step,train_loss,val_loss
0,9,1.055128812789917,
0,17,,1.0073356628417969
1,19,1.0049766302108765,
1,29,0.9966943264007568,
1,35,,0.9965131878852844
2,39,1.0684261322021484,
2,49,0.9914036989212036,
2,53,,0.9860437512397766
3,59,0.9927350878715515,
3,69,0.9876866340637207,
3,71,,0.975447416305542
4,79,0.9771080017089844,
4,89,0.9551510810852051,
4,89,,0.9590751528739929
5,99,0.942470371723175,
5,107,,0.9650733470916748
6,109,0.9791831970214844,
6,119,0.8993021845817566,
6,125,,0.8781202435493469
7,129,0.9484230279922485,
7,139,1.4632072448730469,
7,143,,0.9601868987083435
8,149,1.0391287803649902,
8,159,0.8766931295394897,
8,161,,0.7933618426322937
9,169,0.8391950130462646,
9,179,0.8629801869392395,
9,179,,0.7888510227203369
10,189,0.8429824113845825,
10,197,,0.758773148059845
11,199,0.7880313396453857,
11,209,0.8000990152359009,
11,215,,0.7149127125740051
12,219,0.7706161737442017,
12,229,0.7554868459701538,
12,233,,0.6959756016731262
13,239,0.7449694871902466,
13,249,0.7549853324890137,
13,251,,0.6784847378730774
14,259,0.7552099227905273,
14,269,0.7267299890518188,
14,269,,0.6640227437019348
15,279,0.7279286980628967,
15,287,,0.6519266963005066
16,289,0.7245754599571228,
16,299,0.7472258806228638,
16,305,,0.6385209560394287
17,309,0.6909186840057373,
17,319,0.7112988829612732,
17,323,,0.6280470490455627
18,329,0.7463063597679138,
18,339,0.6726634502410889,
18,341,,0.6181662082672119
19,349,0.6568616628646851,
19,359,0.6943840384483337,
19,359,,0.606890857219696
20,369,0.6959742307662964,
20,377,,0.5980831980705261
21,379,0.6346665024757385,
21,389,0.6648674607276917,
21,395,,0.59028559923172
22,399,0.648964524269104,
22,409,0.6426031589508057,
22,413,,0.5819765329360962
23,419,0.7021992206573486,
23,429,0.5871310234069824,
23,431,,0.573718249797821
24,439,0.626857340335846,
24,449,0.6562596559524536,
24,449,,0.5657927393913269
25,459,0.6018764972686768,
25,467,,0.5576977729797363
26,469,0.6056427955627441,
26,479,0.6579077243804932,
26,485,,0.550871729850769
27,489,0.6186575293540955,
27,499,0.6396958827972412,
27,503,,0.5548791885375977
28,509,0.5740468502044678,
28,519,0.5602521896362305,
28,521,,0.5387348532676697
29,529,0.5624980926513672,
29,539,0.6064627766609192,
29,539,,0.5309818387031555
30,549,0.6026421785354614,
30,557,,0.5242450833320618
31,559,0.6304821968078613,
31,569,0.5833166837692261,
31,575,,0.5170791745185852
32,579,0.6004905700683594,
32,589,0.5733644962310791,
32,593,,0.5133237242698669
33,599,0.5686651468276978,
33,609,0.5660428404808044,
33,611,,0.5049310326576233
34,619,0.5407029390335083,
34,629,0.5981931686401367,
34,629,,0.5121344923973083
35,639,0.5620293021202087,
35,647,,0.5081103444099426
36,649,0.5533394813537598,
36,659,0.5688996315002441,
36,665,,0.48600539565086365
37,669,0.5220117568969727,
37,679,0.5185967683792114,
37,683,,0.4761408865451813
38,689,0.4719844162464142,
38,699,0.5472739934921265,
38,701,,0.46894940733909607
39,709,0.49990880489349365,
39,719,0.515445351600647,
39,719,,0.4599044620990753
40,729,0.48140567541122437,
40,737,,0.4534296989440918
41,739,0.47828376293182373,
41,749,0.5043337345123291,
41,755,,0.45988282561302185
42,759,0.4683815836906433,
42,769,0.4849371016025543,
42,773,,0.4516712725162506
43,779,0.5190417170524597,
43,789,0.4853765666484833,
43,791,,0.4338890612125397
44,799,0.4835507571697235,
44,809,0.4382684826850891,
44,809,,0.41817641258239746
45,819,0.4219787120819092,
45,827,,0.4035298824310303
46,829,0.4441789388656616,
46,839,0.44780200719833374,
46,845,,0.39061447978019714
47,849,0.46648314595222473,
47,859,0.4435250759124756,
47,863,,0.38340070843696594
48,869,0.39980548620224,
48,879,0.41274118423461914,
48,881,,0.3643868863582611
49,889,0.38032448291778564,
49,899,0.42442750930786133,
49,899,,0.35833218693733215
50,909,0.357829749584198,
50,917,,0.3406265676021576
51,919,0.36855244636535645,
51,929,0.38224953413009644,
51,935,,0.3251335918903351
52,939,0.3733413815498352,
52,949,0.3512376546859741,
52,953,,0.3143109977245331
53,959,0.3823729455471039,
53,969,0.3647835850715637,
53,971,,0.31231123208999634
54,979,0.33635830879211426,
54,989,0.35285013914108276,
54,989,,0.3053329288959503
55,999,0.37931185960769653,
55,1007,,0.30429378151893616
